SubscriberConfigurationType,1001,ObjectType
ConnectionManagerType,1002,ObjectType
CommunicationFlowConfigurationType,1003,ObjectType
ConnectionConfigurationSetEventType,1006,ObjectType
ConnectionConfigurationSetProcessingStartedEventType,1007,ObjectType
ConnectionConfigurationSetProcessingSucceededEventType,1008,ObjectType
ConnectionConfigurationSetProcessingFailedEventType,1009,ObjectType
ConnectionConfigurationSetType,1012,ObjectType
ConnectionConfigurationType,1013,ObjectType
PubSubCommunicationFlowConfigurationType,1014,ObjectType
CommunicationModelConfigurationType,1016,ObjectType
ConnectionConfigurationSetStateMachineType,1018,ObjectType
PortableKeyValuePair,1035,DataType
ServerAddressDataType,1036,DataType
PubSubCommunicationModelConfigurationType,1042,ObjectType
PortableRelativePath,1047,DataType
PortableRelativePathElement,1051,DataType
HasServerAddress,1053,ReferenceType
HasConnectionConfiguration,1057,ReferenceType
HasCommunicationFlowConfiguration,1060,ReferenceType
HasAutomationComponentConfiguration,1062,ReferenceType
ToAutomationComponentConfiguration,1063,ReferenceType
PortableKeyValuePair_Encoding_DefaultBinary,1114,Object
PortableKeyValuePair_Encoding_DefaultXml,1115,Object
PortableKeyValuePair_Encoding_DefaultJson,1116,Object
ServerAddressDataType_Encoding_DefaultBinary,1117,Object
ServerAddressDataType_Encoding_DefaultXml,1118,Object
ServerAddressDataType_Encoding_DefaultJson,1119,Object
ConnectionEndpointConfigurationType,1129,ObjectType
PortableRelativePath_Encoding_DefaultBinary,1159,Object
PortableRelativePath_Encoding_DefaultXml,1160,Object
PortableRelativePath_Encoding_DefaultJson,1161,Object
ConnectionManagerType_ConnectionConfigurationSets,1163,Object
ConnectionConfigurationSetStateMachineType_Ready,1169,Object
ConnectionConfigurationSetStateMachineType_Processing,1170,Object
ConnectionConfigurationSetStateMachineType_Error,1171,Object
ConnectionConfigurationSetStateMachineType_ReadyToProcessing,1174,Object
ConnectionConfigurationSetStateMachineType_ProcessingToReady,1175,Object
ConnectionConfigurationSetStateMachineType_ProcessingToError,1176,Object
ConnectionConfigurationSetStateMachineType_ErrorToProcessing,1177,Object
ConnectionConfigurationSetType_CommunicationFlow,1202,Object
PortableRelativePathElement_Encoding_DefaultBinary,1222,Object
PortableRelativePathElement_Encoding_DefaultXml,1223,Object
PortableRelativePathElement_Encoding_DefaultJson,1224,Object
AutomationComponentConfigurationType,1246,ObjectType
AssetVerificationType,1247,ObjectType
ConnectionEndpointParameterType,1261,ObjectType
ConnectionManagerType_EditConnectionConfigurationSets_InputArguments,1265,Variable
ConnectionManagerType_EditConnectionConfigurationSets_OutputArguments,1267,Variable
ConnectionManagerType_ProcessConnectionConfigurationSets_InputArguments,1270,Variable
ConnectionManagerType_ProcessConnectionConfigurationSets_OutputArguments,1271,Variable
ConnectionConfigurationSetType_RollbackOnError,1272,Variable
ConnectionConfigurationType_ProcessingResult,1273,Variable
ConnectionConfigurationSetStateMachineType_Ready_StateNumber,1386,Variable
ConnectionConfigurationSetStateMachineType_Processing_StateNumber,1387,Variable
ConnectionConfigurationSetStateMachineType_Error_StateNumber,1388,Variable
ConnectionConfigurationSetStateMachineType_ReadyToProcessing_TransitionNumber,1391,Variable
ConnectionConfigurationSetStateMachineType_ProcessingToReady_TransitionNumber,1392,Variable
ConnectionConfigurationSetStateMachineType_ProcessingToError_TransitionNumber,1393,Variable
ConnectionConfigurationSetStateMachineType_ErrorToProcessing_TransitionNumber,1394,Variable
PubSubCommunicationFlowConfigurationType_Address,1459,Variable
PubSubCommunicationFlowConfigurationType_Address_Selections,1460,Variable
PubSubCommunicationFlowConfigurationType_PublishingInterval,1461,Variable
PubSubCommunicationFlowConfigurationType_PublishingInterval_Selections,1462,Variable
ConnectionManagerType_EditConnectionConfigurationSets,1481,Method
