HeaterStatus,1,DataType
HeaterStatus_EnumStrings,2,Variable
Vector,3,DataType
WorkOrderStatusType,4,DataType
WorkOrderType,5,DataType
Vector_Encoding_DefaultXml,6,Object
WorkOrderStatusType_Encoding_DefaultXml,7,Object
WorkOrderType_Encoding_DefaultXml,8,Object
DemoModel_XmlSchema,9,Variable
Seeker_Identities,10,Variable
DemoModel_XmlSchema_NamespaceUri,11,Variable
DemoModel_XmlSchema_Vector,12,Variable
DemoModel_XmlSchema_WorkOrderStatusType,15,Variable
DemoModel_XmlSchema_WorkOrderType,18,Variable
Vector_Encoding_DefaultBinary,21,Object
WorkOrderStatusType_Encoding_DefaultBinary,22,Object
WorkOrderType_Encoding_DefaultBinary,23,Object
DemoModel_BinarySchema,24,Variable
DemoModel_BinarySchema_NamespaceUri,26,Variable
DemoModel_BinarySchema_Vector,27,Variable
DemoModel_BinarySchema_WorkOrderStatusType,30,Variable
DemoModel_BinarySchema_WorkOrderType,33,Variable
SampleUnion,41,DataType
SampleStructureWithOptionalFields,42,DataType
SampleUnionAllowSubtypes,43,DataType
SampleStructureAllowSubtypes,44,DataType
SampleUnion_Encoding_DefaultBinary,45,Object
SampleStructureWithOptionalFields_Encoding_DefaultBinary,46,Object
SampleUnionAllowSubtypes_Encoding_DefaultBinary,47,Object
SampleStructureAllowSubtypes_Encoding_DefaultBinary,48,Object
DemoModel_BinarySchema_Deprecated,49,Variable
DemoModel_BinarySchema_SampleUnion,50,Variable
DemoModel_BinarySchema_SampleStructureWithOptionalFields,53,Variable
DemoModel_BinarySchema_SampleUnionAllowSubtypes,56,Variable
RestrictedObjectType_Red_Yellow,57,Variable
RestrictedObjectType_Pink_Placeholder_Yellow,58,Variable
DemoModel_BinarySchema_SampleStructureAllowSubtypes,59,Variable
TestObject_Red,60,Variable
TestObject_Red_Yellow,61,Variable
SampleUnion_Encoding_DefaultXml,62,Object
SampleStructureWithOptionalFields_Encoding_DefaultXml,63,Object
SampleUnionAllowSubtypes_Encoding_DefaultXml,64,Object
SampleStructureAllowSubtypes_Encoding_DefaultXml,65,Object
DemoModel_XmlSchema_Deprecated,66,Variable
DemoModel_XmlSchema_SampleUnion,67,Variable
EnumUnderscoreTest,68,DataType
EnumUnderscoreTest_EnumValues,69,Variable
DemoModel_XmlSchema_SampleStructureWithOptionalFields,70,Variable
DemoModel_XmlSchema_SampleUnionAllowSubtypes,73,Variable
DemoModel_XmlSchema_SampleStructureAllowSubtypes,76,Variable
Test_Error,93,Object
Test_ErrorComponent,94,Object
Seeker,95,Object
WithTwoDimensionalVariableType,120,ObjectType
WithTwoDimensionalVariableType_X,121,Variable
RestrictedVariableType,122,VariableType
RestrictedVariableType_Yellow,123,Variable
RestrictedObjectType,124,ObjectType
RestrictedObjectType_Red,125,Variable
TestObject,128,Object
RestrictedObjectType_Pink_Placeholder,132,Variable
RestrictedVariableType_X,210,Variable
RestrictedVariableType_Y,211,Variable
RestrictedVariableType_Z,212,Variable
RestrictedObjectType_Red_X,213,Variable
RestrictedObjectType_Red_Y,214,Variable
RestrictedObjectType_Red_Z,215,Variable
RestrictedObjectType_Pink_Placeholder_X,216,Variable
RestrictedObjectType_Pink_Placeholder_Y,217,Variable
RestrictedObjectType_Pink_Placeholder_Z,218,Variable
TestObject_Red_X,219,Variable
TestObject_Red_Y,220,Variable
TestObject_Red_Z,221,Variable
Person,222,DataType
Student,223,DataType
Person_Encoding_DefaultBinary,224,Object
Student_Encoding_DefaultBinary,225,Object
DemoModel_BinarySchema_Person,226,Variable
DemoModel_BinarySchema_Student,229,Variable
Person_Encoding_DefaultXml,232,Object
Student_Encoding_DefaultXml,233,Object
DemoModel_XmlSchema_Person,234,Variable
DemoModel_XmlSchema_Student,237,Variable
ExtendedWorkOrderType,322,DataType
ExtendedWorkOrderType_Encoding_DefaultBinary,323,Object
DemoModel_BinarySchema_ExtendedWorkOrderType,324,Variable
ExtendedWorkOrderType_Encoding_DefaultXml,327,Object
DemoModel_XmlSchema_ExtendedWorkOrderType,328,Variable
FinalWorkOrderType,332,DataType
FinalWorkOrderType_Encoding_DefaultBinary,333,Object
DemoModel_BinarySchema_FinalWorkOrderType,334,Variable
FinalWorkOrderType_Encoding_DefaultXml,337,Object
DemoModel_XmlSchema_FinalWorkOrderType,338,Variable
RestrictedObjectType_BlueType,342,Method
TestObject_BlueType,343,Method
YellowType,345,VariableType
YellowType_Shade,346,Variable
YellowType_DefaultInstanceBrowseName,347,Variable
PictureType,348,ObjectType
PictureType_YellowThing,349,Variable
PictureType_YellowThing_Shade,350,Variable
Picture,351,Object
Picture_YellowThing,352,Variable
Picture_YellowThing_Shade,353,Variable
PenultimateWorkOrderType,354,DataType
PenultimateWorkOrderType_Encoding_DefaultBinary,355,Object
DemoModel_BinarySchema_PenultimateWorkOrderType,356,Variable
PenultimateWorkOrderType_Encoding_DefaultXml,359,Object
DemoModel_XmlSchema_PenultimateWorkOrderType,360,Variable
BrightnessType,364,ObjectType
BrightnessType_Amber_Placeholder,365,Object
BrightnessType_Amber_Placeholder_StateNumber,366,Variable
BrightnessType_Green_Placeholder,367,Object
BrightnessType_Green_Placeholder_CurrentState,368,Variable
BrightnessType_Green_Placeholder_CurrentState_Id,369,Variable
PictureType_Indigo_Placeholder,380,Object
