PtEncoderInterfaceAttributesType,1003,ObjectType
PtCapacitanceAttributesType,1004,ObjectType
PtAssetDcBusModuleType,1005,ObjectType
PtReactorAttributesType,1006,ObjectType
PtAssetReactorFilterType,1007,ObjectType
PtBleedAttributesType,1008,ObjectType
PtMotorRotaryAttributesType,1009,ObjectType
PtPrechargeAttributesType,1010,ObjectType
PtAssetDriveIntegratedMotorRotaryType,1011,ObjectType
PtMotorLinearAttributesType,1012,ObjectType
PtAssetBleedType,1013,ObjectType
PtElectronicOverloadRelayAttributesType,1014,ObjectType
PtMotorRotaryRatedAttributesType,1015,ObjectType
PtAssetFrequencyConverterType,1016,ObjectType
PtAssetDriveIntegratedMotorLinearType,1017,ObjectType
PtMotorLinearRatedAttributesType,1018,ObjectType
PtSoftStarterAttributesType,1019,ObjectType
PtAssetServoDriveType,1020,ObjectType
PtEncoderRotaryAttributesType,1021,ObjectType
PtAssetInputOutputConverterType,1022,ObjectType
PtMotorManagementDeviceAttributesType,1023,ObjectType
PtEncoderLinearAttributesType,1024,ObjectType
PtAssetGearMotorRotaryType,1025,ObjectType
PtAssetElectricOverloadRelayType,1026,ObjectType
PtAssetMotorRotaryType,1027,ObjectType
PtAssetVariableSpeedDriveType,1028,ObjectType
PtAssetGearMotorLinearType,1029,ObjectType
PtAssetMotorLinearType,1030,ObjectType
PtAssetPrechargeType,1031,ObjectType
PtAssetDriveIntegratedGearMotorRotaryType,1033,ObjectType
PtAssetSoftStarterType,1034,ObjectType
PtAssetDriveType,1035,ObjectType
PtAssetDriveIntegratedGearMotorLinearType,1036,ObjectType
PtAssetEncoderRotaryType,1039,ObjectType
PtAssetMotorManagementDeviceType,1040,ObjectType
PtAssetEncoderLinearType,1042,ObjectType
PtAssetEncoderInterfaceModuleType,1045,ObjectType
HasPtAttributes,4004,ReferenceType
PtAssetType_DeviceHealthAlarms,5000,Object
PtAssetType_Identification,5001,Object
PtAssetDriveIntegratedMotorRotaryType_PtOutputConverterAttributes,5002,Object
PtAssetDriveIntegratedMotorRotaryType_PtInputFilterAttributes,5003,Object
PtAssetType_DeviceTypeImage,5004,Object
PtAssetType_Documentation,5005,Object
PtAssetType_ImageSet,5006,Object
PtAssetType_ProtocolSupport,5007,Object
PtAssetType_PtStandardAttributes,5008,Object
PtAssetType_PtCertificateAttributes,5009,Object
PtAssetType_PtAmbientAttributes,5010,Object
PtAssetType_PtMechanicalStrengthAttributes,5011,Object
PtAssetType_PtHardwareAttributes,5012,Object
PtAssetType_PtProtectionClassAttributes,5013,Object
PtAssetType_PtAuxiliarySupplyAttributes,5014,Object
PtAssetType_PtAnalogInputElectricalAttributes,5015,Object
PtAssetType_PtDigitalInputElectricalAttributes,5016,Object
PtAssetType_PtAnalogOutputElectricalAttributes,5017,Object
PtAssetType_PtDigitalOutputElectricalAttributes,5018,Object
Server_Namespaces_http___opcfoundation_org_UA_Powertrain_,5019,Object
PtAssetEncoderType_PtFunctionalSafetyAttributes,5020,Object
PtAssetElectricalBrakingModuleType_PtBleedAttributes,5021,Object
PtAssetDcBusModuleType_PtDcBusAttributes,5022,Object
PtAssetDcBusModuleType_PtCapacitanceAttributes,5023,Object
PtAssetInputFilterType_PtInputFilterAttributes,5024,Object
PtAssetInputFilterType_PtReactorAttributes,5025,Object
PtAssetReactorFilterType_PtReactorAttributes,5026,Object
PtAssetReactorFilterType_PtInputInterfaceAttributes,5027,Object
PtAssetOutputFilterType_PtReactorAttributes,5028,Object
PtAssetOutputReactorType_PtReactorAttributes,5029,Object
PtAssetMotorStarterType_PtCommunicationInterfaceAttributes,5030,Object
PtAssetServoDriveType_PtEncoderInterfaceAttributes,5031,Object
PtAssetVariableSpeedDriveType_PtEncoderInterfaceAttributes,5032,Object
PtAssetSoftStarterType_PtSoftStarterAttributes,5033,Object
PtAssetSoftStarterType_PtCommunicationInterfaceAttributes,5034,Object
PtAssetMotorManagementDeviceType_PtMotorManagementDeviceAttributes,5035,Object
PtAssetMotorManagementDeviceType_PtCommunicationInterfaceAttributes,5036,Object
PtAssetElectricOverloadRelayType_PtElectronicOverloadRelayAttributes,5037,Object
PtAssetElectricOverloadRelayType_PtCommunicationInterfaceAttributes,5038,Object
PtAssetType_DocumentationFiles,5039,Object
PtAssetDriveIntegratedMotorRotaryType_PtReactorAttributes,5053,Object
PtAssetDriveIntegratedMotorRotaryType_PtFunctionalSafetyAttributes,5058,Object
PtAssetDriveIntegratedMotorRotaryType_PtInputConverterAttributes,5059,Object
PtAssetDriveIntegratedMotorRotaryType_PtCommunicationInterfaceAttributes,5060,Object
PtAssetDriveIntegratedMotorLinearType_PtOutputConverterAttributes,5061,Object
PtAssetDriveIntegratedMotorLinearType_PtInputFilterAttributes,5062,Object
PtAssetDriveIntegratedMotorLinearType_PtReactorAttributes,5063,Object
PtFunctionalSafetyAttributesType_SafetyFunctionsAttributes,5064,Object
